season,wkday,date,hr,holiday,temp,windspd,hum,adjtemp,condition,casual,member,total
1,0,2017-02-06,12,0,0.3761,0.175,0.55,0.3597,2,1,74,75
1,0,2017-02-06,13,0,0.387,0.15,0.53,0.376,1,2,207,209
1,0,2017-02-06,14,0,0.4051,0.15,0.5,0.393,1,2,172,174
1,0,2017-02-06,15,0,0.4231,0.225,0.47,0.3949,1,1,68,69
1,0,2017-02-06,16,0,0.4195,0.1375,0.49,0.4097,1,2,60,62
1,0,2017-02-06,17,0,0.4195,0.1125,0.47,0.4168,1,6,78,84
1,0,2017-02-06,18,0,0.4087,0.1125,0.51,0.4069,1,3,65,68
1,0,2017-02-06,19,0,0.4087,0.05,0.55,0.4338,1,7,67,74
1,0,2017-02-06,20,0,0.4087,0.05,0.56,0.4338,1,5,91,96
1,0,2017-02-06,21,0,0.4069,0.05,0.58,0.4323,1,9,157,166
1,0,2017-02-06,22,0,0.4123,0.0625,0.56,0.4299,2,4,260,264
1,0,2017-02-06,23,0,0.4141,0.1,0.6,0.4159,2,3,162,165
1,1,2017-02-07,0,0,0.4123,0.0875,0.64,0.4189,2,2,99,101
1,1,2017-02-07,1,0,0.4159,0.1125,0.65,0.4135,2,0,95,95
1,1,2017-02-07,2,0,0.4141,0.125,0.7,0.4081,2,0,56,56
1,1,2017-02-07,3,0,0.4069,0.125,0.76,0.4014,2,0,51,51
1,1,2017-02-07,4,0,0.4014,0.1125,0.79,0.4002,2,0,19,19
1,1,2017-02-07,5,0,0.4033,0.225,0.81,0.3756,2,0,7,7
1,1,2017-02-07,6,0,0.4087,0.275,0.83,0.3728,2,0,6,6
1,1,2017-02-07,7,0,0.4105,0.275,0.74,0.3745,1,0,8,8
1,1,2017-02-07,8,0,0.4014,0.2625,0.75,0.3676,1,0,0,0
1,1,2017-02-07,9,0,0.3906,0.3375,0.73,0.3461,1,0,1,1
1,1,2017-02-07,10,0,0.3834,0.2625,0.76,0.3498,2,0,7,7
1,1,2017-02-07,11,0,0.3761,0.3125,0.79,0.335,2,0,23,23
1,1,2017-02-07,12,0,0.3779,0.325,0.89,0.3351,4,1,89,90
1,1,2017-02-07,13,0,0.3761,0.2875,0.92,0.3387,4,0,243,243
1,1,2017-02-07,14,0,0.3743,0.325,0.92,0.3315,4,3,183,186
1,1,2017-02-07,15,0,0.3707,0.3125,0.92,0.3297,4,1,63,64
1,1,2017-02-07,16,0,0.3743,0.3,0.93,0.3351,4,0,48,48
1,1,2017-02-07,17,0,0.3761,0.2375,0.93,0.347,4,1,32,33
1,1,2017-02-07,18,0,0.3816,0.225,0.94,0.3545,4,0,18,18
1,1,2017-02-07,19,0,0.3906,0.1,0.95,0.3945,4,2,12,14
1,1,2017-02-07,20,0,0.396,0.0625,0.95,0.4156,4,1,16,17
1,1,2017-02-07,21,0,0.3978,0.0125,0.95,0.464,4,2,37,39
1,1,2017-02-07,22,0,0.4033,0.05,0.96,0.4291,3,1,54,55
1,1,2017-02-07,23,0,0.4268,0.1,0.97,0.4275,2,1,37,38
1,2,2017-02-08,0,0,0.4647,0.4125,0.97,0.4128,2,1,22,23
1,2,2017-02-08,1,0,0.4647,0.525,0.88,0.4032,1,0,16,16
1,2,2017-02-08,2,0,0.4521,0.65,0.86,0.381,1,1,19,20
1,2,2017-02-08,3,0,0.443,0.325,0.85,0.4002,1,0,15,15
1,2,2017-02-08,4,0,0.4485,0.4625,0.8,0.3915,2,0,11,11
1,2,2017-02-08,5,0,0.4141,0.6625,0.72,0.3399,2,0,13,13
1,2,2017-02-08,6,0,0.3978,0.55,0.68,0.3314,2,0,5,5
1,2,2017-02-08,7,0,0.3816,0.375,0.68,0.3323,1,1,0,1
1,2,2017-02-08,8,0,0.3689,0.4875,0.6,0.3071,1,0,2,2
1,2,2017-02-08,9,0,0.3671,0.35,0.6,0.3209,1,0,2,2
1,2,2017-02-08,10,0,0.3689,0.3125,0.63,0.3278,2,0,5,5
1,2,2017-02-08,11,0,0.3653,0.4375,0.6,0.3086,2,0,23,23
1,2,2017-02-08,12,0,0.3617,0.4625,0.59,0.3022,2,0,82,82
1,2,2017-02-08,13,0,0.3707,0.35,0.58,0.3245,1,2,234,236
1,2,2017-02-08,14,0,0.3816,0.375,0.58,0.3323,1,2,183,185
1,2,2017-02-08,15,0,0.3761,0.2625,0.59,0.3427,1,0,75,75
1,2,2017-02-08,16,0,0.3436,0.2625,0.69,0.3107,2,2,51,53
1,2,2017-02-08,17,0,0.3219,0.2625,0.72,0.2894,3,8,83,91
1,2,2017-02-08,18,0,0.3128,0.2875,0.73,0.2761,3,5,89,94
1,2,2017-02-08,19,0,0.302,0.2625,0.75,0.2699,3,1,51,52
1,2,2017-02-08,20,0,0.302,0.275,0.66,0.2676,3,3,81,84
1,2,2017-02-08,21,0,0.2893,0.2875,0.63,0.2529,3,1,164,165
1,2,2017-02-08,22,0,0.2857,0.375,0.51,0.2354,1,3,220,223
1,2,2017-02-08,23,0,0.2749,0.325,0.51,0.2321,1,3,160,163
1,3,2017-02-09,0,0,0.264,0.375,0.54,0.2134,1,0,115,115
1,3,2017-02-09,1,0,0.255,0.25,0.58,0.2263,1,3,75,78
1,3,2017-02-09,2,0,0.2423,0.2,0.66,0.2256,1,2,61,63
1,3,2017-02-09,3,0,0.2242,0.25,0.63,0.1962,1,0,33,33
1,3,2017-02-09,4,0,0.2025,0.2,0.56,0.1874,1,1,20,21
1,3,2017-02-09,5,0,0.1899,0.2125,0.56,0.1719,1,0,9,9
1,3,2017-02-09,6,0,0.1844,0.225,0.55,0.1634,1,0,3,3
1,3,2017-02-09,7,0,0.1844,0.2,0.52,0.1701,1,0,2,2
1,3,2017-02-09,8,0,0.1844,0.15,0.53,0.1858,1,0,2,2
1,3,2017-02-09,9,0,0.1881,0.175,0.55,0.1809,1,0,1,1
1,3,2017-02-09,10,0,0.2134,0.175,0.49,0.205,1,0,3,3
1,3,2017-02-09,11,0,0.2405,0.1875,0.5,0.2272,1,0,18,18
1,3,2017-02-09,12,0,0.264,0.2,0.5,0.2465,1,0,79,79
1,3,2017-02-09,13,0,0.2785,0.175,0.44,0.2669,1,2,190,192
1,3,2017-02-09,14,0,0.2857,0.1375,0.44,0.2849,1,0,144,144
1,3,2017-02-09,15,0,0.3074,0.2875,0.38,0.2708,1,3,63,66
1,3,2017-02-09,16,0,0.2984,0.35,0.4,0.2518,1,1,58,59
1,3,2017-02-09,17,0,0.2984,0.4375,0.45,0.24,1,2,66,68
1,3,2017-02-09,18,0,0.2785,0.35,0.54,0.2318,1,0,60,60
1,3,2017-02-09,19,0,0.264,0.425,0.65,0.2064,1,2,57,59
1,3,2017-02-09,20,0,0.2604,0.3375,0.65,0.2156,1,1,75,76
1,3,2017-02-09,21,0,0.2568,0.325,0.67,0.214,1,0,141,141
1,3,2017-02-09,22,0,0.2658,0.4375,0.62,0.2067,1,1,200,201
1,3,2017-02-09,23,0,0.2622,0.425,0.64,0.2046,1,3,140,143
1,4,2017-02-10,0,0,0.2586,0.4,0.63,0.2043,1,0,77,77
1,4,2017-02-10,1,0,0.2586,0.425,0.64,0.2009,1,0,59,59
1,4,2017-02-10,2,0,0.264,0.4375,0.63,0.2048,1,0,42,42
1,4,2017-02-10,3,0,0.2676,0.3875,0.62,0.2153,1,0,44,44
1,4,2017-02-10,4,0,0.2676,0.3875,0.61,0.2153,1,0,21,21
1,4,2017-02-10,5,0,0.2586,0.4,0.67,0.2043,1,0,9,9
1,4,2017-02-10,6,0,0.2586,0.4375,0.65,0.1993,1,0,3,3
1,4,2017-02-10,7,0,0.2622,0.3375,0.65,0.2174,1,1,4,5
1,4,2017-02-10,8,0,0.2676,0.4,0.64,0.2135,1,0,0,0
1,4,2017-02-10,9,0,0.2821,0.3375,0.62,0.2373,1,0,2,2
1,4,2017-02-10,10,0,0.302,0.35,0.56,0.2554,2,0,3,3
1,4,2017-02-10,11,0,0.302,0.2875,0.55,0.2654,2,1,17,18
1,4,2017-02-10,12,0,0.302,0.25,0.54,0.2723,2,1,79,80
1,4,2017-02-10,13,0,0.2984,0.25,0.56,0.2687,2,0,211,211
1,4,2017-02-10,14,0,0.2821,0.1375,0.79,0.2815,3,0,177,177
1,4,2017-02-10,15,0,0.2821,0.15,0.85,0.2775,3,1,64,65
1,4,2017-02-10,16,0,0.3092,0.3125,0.89,0.2684,3,0,76,76
1,4,2017-02-10,17,0,0.3056,0.275,0.87,0.2712,3,1,69,70
1,4,2017-02-10,18,0,0.3165,0.2125,0.87,0.2941,3,3,67,70
1,4,2017-02-10,19,0,0.3255,0.2375,0.88,0.2977,3,0,31,31
1,4,2017-02-10,20,0,0.3291,0.225,0.9,0.3037,3,0,27,27
1,4,2017-02-10,21,0,0.3436,0.225,0.81,0.3177,3,0,47,47
1,4,2017-02-10,22,0,0.3544,0.15,0.7,0.3455,1,0,43,43
1,4,2017-02-10,23,0,0.3562,0.0875,0.64,0.3683,1,1,25,26
1,5,2017-02-11,0,1,0.358,0.1,0.62,0.3649,1,0,24,24
1,5,2017-02-11,1,1,0.3599,0.1,0.63,0.3665,1,0,16,16
1,5,2017-02-11,2,1,0.3635,0.1125,0.64,0.3653,1,0,10,10
1,5,2017-02-11,3,1,0.3635,0.075,0.66,0.3805,1,0,12,12
1,5,2017-02-11,4,1,0.3617,0.1,0.69,0.3682,2,0,15,15
1,5,2017-02-11,5,1,0.3617,0.1875,0.72,0.343,2,0,8,8
1,5,2017-02-11,6,1,0.34,0.175,0.76,0.3253,2,0,2,2
1,5,2017-02-11,7,1,0.3436,0.1875,0.77,0.3258,1,0,11,11
1,5,2017-02-11,8,1,0.3671,0.2125,0.77,0.343,1,0,1,1
1,5,2017-02-11,9,1,0.387,0.15,0.76,0.376,1,0,2,2
1,5,2017-02-11,10,1,0.396,0.1625,0.75,0.3815,2,0,1,1
1,5,2017-02-11,11,1,0.4087,0.125,0.76,0.4031,2,0,3,3
1,5,2017-02-11,12,1,0.4322,0.1125,0.73,0.4285,2,0,6,6
1,5,2017-02-11,13,1,0.4521,0.15,0.68,0.4372,2,1,16,17
1,5,2017-02-11,14,1,0.4557,0.175,0.69,0.4353,2,0,27,27
1,5,2017-02-11,15,1,0.4557,0.1125,0.7,0.45,2,1,32,33
1,5,2017-02-11,16,1,0.4575,0.075,0.7,0.4643,2,2,39,41
1,5,2017-02-11,17,1,0.4376,0.15,0.75,0.4236,2,4,48,52
1,5,2017-02-11,18,1,0.4268,0.1125,0.76,0.4235,2,7,58,65
1,5,2017-02-11,19,1,0.4304,0.0625,0.75,0.4459,2,1,55,56
1,5,2017-02-11,20,1,0.4322,0.0625,0.76,0.4474,2,7,51,58
1,5,2017-02-11,21,1,0.4286,0.075,0.78,0.4385,2,4,65,69
1,5,2017-02-11,22,1,0.4304,0.1,0.75,0.4308,2,2,61,63
1,5,2017-02-11,23,1,0.4286,0.1,0.74,0.4291,2,7,44,51
1,6,2017-02-12,0,1,0.425,0.1625,0.85,0.4088,2,0,46,46
1,6,2017-02-12,1,1,0.4014,0.25,0.9,0.3696,2,1,28,29
1,6,2017-02-12,2,1,0.3834,0.225,0.91,0.3563,2,0,29,29
1,6,2017-02-12,3,1,0.3689,0.2375,0.93,0.3399,2,0,23,23
1,6,2017-02-12,4,1,0.3562,0.25,0.94,0.3253,2,0,20,20
1,6,2017-02-12,5,1,0.3472,0.175,0.94,0.3322,3,1,9,10
1,6,2017-02-12,6,1,0.3345,0.1625,0.92,0.3234,3,0,8,8
1,6,2017-02-12,7,1,0.3255,0.1625,0.92,0.3148,3,0,10,10
1,6,2017-02-12,8,1,0.3183,0.1625,0.92,0.308,3,0,5,5
1,6,2017-02-12,9,1,0.3165,0.1375,0.92,0.3136,3,0,0,0
1,6,2017-02-12,10,1,0.3146,0.2125,0.92,0.2923,3,0,2,2
1,6,2017-02-12,11,1,0.3255,0.175,0.91,0.3115,3,0,2,2
1,6,2017-02-12,12,1,0.3363,0.2,0.91,0.316,3,1,2,3
1,6,2017-02-12,13,1,0.3508,0.175,0.91,0.3356,3,0,2,2
1,6,2017-02-12,14,1,0.3617,0.1125,0.91,0.3637,3,0,9,9
1,6,2017-02-12,15,1,0.3725,0.025,0.86,0.4244,3,1,9,10
1,6,2017-02-12,16,1,0.3852,0.0875,0.87,0.3944,3,0,11,11
1,6,2017-02-12,17,1,0.3743,0.1,0.93,0.3797,3,1,7,8
1,6,2017-02-12,18,1,0.387,0.0875,0.95,0.396,3,0,6,6
1,6,2017-02-12,19,1,0.4268,0.275,0.9,0.3906,2,0,8,8
1,6,2017-02-12,20,1,0.4231,0.6125,0.73,0.353,2,1,6,7
1,6,2017-02-12,21,1,0.4051,0.6375,0.74,0.3321,2,0,12,12
1,6,2017-02-12,22,1,0.3834,0.6125,0.71,0.3111,1,1,11,12
1,6,2017-02-12,23,1,0.3707,0.475,0.74,0.3102,1,0,12,12
1,0,2017-02-13,0,0,0.3653,0.5875,0.72,0.2941,1,0,15,15
1,0,2017-02-13,1,0,0.3617,0.6125,0.7,0.2882,1,0,9,9
1,0,2017-02-13,2,0,0.3725,0.575,0.72,0.3028,1,0,7,7
1,0,2017-02-13,3,0,0.3689,0.5,0.71,0.3059,1,0,5,5
1,0,2017-02-13,4,0,0.3617,0.5125,0.66,0.2971,2,0,8,8
1,0,2017-02-13,5,0,0.3472,0.4375,0.67,0.29,2,0,3,3
1,0,2017-02-13,6,0,0.3454,0.4375,0.64,0.2882,2,0,0,0
1,0,2017-02-13,7,0,0.3363,0.5625,0.61,0.266,1,0,1,1
1,0,2017-02-13,8,0,0.3327,0.45,0.62,0.2738,1,0,0,0
1,0,2017-02-13,9,0,0.3255,0.475,0.64,0.2635,1,0,1,1
1,0,2017-02-13,10,0,0.3237,0.375,0.63,0.2738,1,0,2,2
1,0,2017-02-13,11,0,0.3309,0.325,0.63,0.2881,1,0,9,9
1,0,2017-02-13,12,0,0.3291,0.375,0.64,0.2793,1,0,31,31
1,0,2017-02-13,13,0,0.3382,0.2875,0.64,0.3012,1,0,79,79
1,0,2017-02-13,14,0,0.3472,0.35,0.65,0.3009,1,0,102,102
1,0,2017-02-13,15,0,0.3562,0.275,0.66,0.3211,1,0,40,40
1,0,2017-02-13,16,0,0.3725,0.2875,0.63,0.3352,1,0,26,26
1,0,2017-02-13,17,0,0.3671,0.3125,0.63,0.326,1,1,32,33
1,0,2017-02-13,18,0,0.3508,0.175,0.66,0.3356,1,0,39,39
1,0,2017-02-13,19,0,0.3327,0.1125,0.71,0.3371,1,0,28,28
1,0,2017-02-13,20,0,0.3146,0.175,0.73,0.3012,1,1,46,47
1,0,2017-02-13,21,0,0.302,0.175,0.75,0.2892,1,0,93,93
1,0,2017-02-13,22,0,0.3038,0.0875,0.78,0.3211,1,1,156,157
1,0,2017-02-13,23,0,0.311,0.125,0.75,0.3127,1,1,99,100
1,1,2017-02-14,0,0,0.3056,0.075,0.75,0.3289,1,0,58,58
1,1,2017-02-14,1,0,0.3002,0.0625,0.79,0.3314,1,0,56,56
1,1,2017-02-14,2,0,0.2984,0.0625,0.8,0.3298,1,0,34,34
1,1,2017-02-14,3,0,0.2785,0.05,0.86,0.3212,1,1,23,24
1,1,2017-02-14,4,0,0.3002,0.05,0.87,0.34,2,0,11,11
1,1,2017-02-14,5,0,0.3237,0.1,0.86,0.3336,2,0,2,2
1,1,2017-02-14,6,0,0.3382,0.1125,0.87,0.3421,2,0,1,1
1,1,2017-02-14,7,0,0.3653,0.125,0.82,0.3629,1,1,5,6
1,1,2017-02-14,8,0,0.3816,0.1125,0.81,0.3819,1,0,0,0
1,1,2017-02-14,9,0,0.3942,0.1625,0.78,0.3797,1,0,2,2
1,1,2017-02-14,10,0,0.4087,0.225,0.76,0.3808,1,0,5,5
1,1,2017-02-14,11,0,0.4376,0.275,0.68,0.4013,1,0,16,16
1,1,2017-02-14,12,0,0.4611,0.3125,0.63,0.4197,1,0,54,54
1,1,2017-02-14,13,0,0.4647,0.35,0.62,0.4191,1,1,170,171
1,1,2017-02-14,14,0,0.4665,0.35,0.63,0.4209,1,1,145,146
1,1,2017-02-14,15,0,0.4629,0.4,0.65,0.4121,1,1,54,55
1,1,2017-02-14,16,0,0.4557,0.2875,0.69,0.4175,2,1,76,77
1,1,2017-02-14,17,0,0.4521,0.2125,0.72,0.425,2,2,79,81
1,1,2017-02-14,18,0,0.4539,0.1625,0.73,0.4361,2,1,64,65
1,1,2017-02-14,19,0,0.4647,0.1375,0.71,0.4519,1,1,61,62
1,1,2017-02-14,20,0,0.4539,0.175,0.76,0.4336,1,0,82,82
1,1,2017-02-14,21,0,0.4485,0.125,0.79,0.4399,3,0,139,139
1,1,2017-02-14,22,0,0.4412,0.275,0.83,0.4049,3,1,194,195
1,1,2017-02-14,23,0,0.4231,0.125,0.88,0.4165,3,2,127,129
1,2,2017-02-15,0,0,0.4358,0.25,0.82,0.4032,3,0,88,88
1,2,2017-02-15,1,0,0.4195,0.125,0.87,0.4131,2,1,59,60
1,2,2017-02-15,2,0,0.4195,0.1625,0.76,0.4037,2,0,38,38
1,2,2017-02-15,3,0,0.4069,0.1625,0.8,0.3917,2,0,18,18
1,2,2017-02-15,4,0,0.3852,0.1875,0.78,0.3655,1,0,22,22
1,2,2017-02-15,5,0,0.3834,0.15,0.79,0.3726,1,0,12,12
1,2,2017-02-15,6,0,0.3906,0.25,0.78,0.3589,1,0,2,2
1,2,2017-02-15,7,0,0.3906,0.1875,0.76,0.3707,1,0,4,4
1,2,2017-02-15,8,0,0.3906,0.15,0.75,0.3794,1,0,1,1
1,2,2017-02-15,9,0,0.3707,0.35,0.75,0.3245,1,2,2,4
1,2,2017-02-15,10,0,0.4014,0.2375,0.71,0.3716,1,0,5,5
1,2,2017-02-15,11,0,0.4105,0.2875,0.73,0.3727,3,0,25,25
1,2,2017-02-15,12,0,0.4105,0.325,0.67,0.3676,3,0,78,78
1,2,2017-02-15,13,0,0.4014,0.3125,0.72,0.3603,1,0,223,223
1,2,2017-02-15,14,0,0.396,0.4875,0.65,0.3351,1,1,160,161
1,2,2017-02-15,15,0,0.3797,0.425,0.68,0.3247,1,1,55,56
1,2,2017-02-15,16,0,0.3617,0.45,0.66,0.3035,2,1,65,66
1,2,2017-02-15,17,0,0.3436,0.425,0.7,0.2878,2,0,79,79
1,2,2017-02-15,18,0,0.3273,0.4625,0.7,0.2668,2,0,64,64
1,2,2017-02-15,19,0,0.3237,0.3625,0.68,0.2755,2,1,70,71
1,2,2017-02-15,20,0,0.3128,0.4,0.64,0.2595,2,0,83,83
1,2,2017-02-15,21,0,0.3038,0.3875,0.65,0.252,2,1,134,135
1,2,2017-02-15,22,0,0.3056,0.35,0.66,0.259,2,2,209,211
1,2,2017-02-15,23,0,0.302,0.2875,0.66,0.2654,2,0,153,153
1,3,2017-02-16,0,0,0.2929,0.2625,0.68,0.261,2,0,91,91
1,3,2017-02-16,1,0,0.2875,0.275,0.7,0.2533,1,0,62,62
1,3,2017-02-16,2,0,0.2803,0.3375,0.73,0.2355,1,1,67,68
1,3,2017-02-16,3,0,0.2694,0.35,0.7,0.2227,1,0,43,43
1,3,2017-02-16,4,0,0.2568,0.45,0.71,0.1958,1,0,21,21
1,3,2017-02-16,5,0,0.2441,0.2875,0.74,0.2081,1,2,9,11
1,3,2017-02-16,6,0,0.2278,0.2125,0.77,0.2085,1,1,2,3
1,3,2017-02-16,7,0,0.2242,0.2875,0.76,0.1885,1,0,4,4
1,3,2017-02-16,8,0,0.2242,0.3625,0.73,0.1752,1,0,1,1
1,3,2017-02-16,9,0,0.2351,0.375,0.69,0.1842,1,0,0,0
1,3,2017-02-16,10,0,0.2514,0.325,0.66,0.2086,1,0,6,6
1,3,2017-02-16,11,0,0.2785,0.3375,0.62,0.2337,1,0,17,17
1,3,2017-02-16,12,0,0.2966,0.275,0.57,0.2622,1,0,72,72
1,3,2017-02-16,13,0,0.3183,0.275,0.54,0.2836,1,0,193,193
1,3,2017-02-16,14,0,0.3309,0.3125,0.53,0.29,1,2,122,124
1,3,2017-02-16,15,0,0.3291,0.275,0.54,0.2943,1,0,55,55
1,3,2017-02-16,16,0,0.3309,0.3125,0.55,0.29,1,1,52,53
1,3,2017-02-16,17,0,0.3237,0.325,0.55,0.2809,1,0,65,65
1,3,2017-02-16,18,0,0.2966,0.275,0.62,0.2622,1,1,73,74
1,3,2017-02-16,19,0,0.2803,0.2375,0.66,0.2536,1,3,58,61
1,3,2017-02-16,20,0,0.2712,0.2,0.68,0.2534,1,1,79,80
1,3,2017-02-16,21,0,0.264,0.15,0.69,0.2605,1,1,133,134
1,3,2017-02-16,22,0,0.2622,0.1125,0.7,0.2723,1,3,187,190
1,3,2017-02-16,23,0,0.2622,0.125,0.71,0.2675,1,1,132,133
1,4,2017-02-17,0,0,0.2694,0.075,0.71,0.2967,1,1,87,88
1,4,2017-02-17,1,0,0.2767,0.1125,0.71,0.2856,1,1,57,58
1,4,2017-02-17,2,0,0.2803,0.0625,0.72,0.3139,1,0,45,45
1,4,2017-02-17,3,0,0.2785,0.0625,0.75,0.3123,1,1,28,29
1,4,2017-02-17,4,0,0.2857,0.1125,0.71,0.2939,1,0,20,20
1,4,2017-02-17,5,0,0.2839,0.0625,0.73,0.3171,1,0,11,11
1,4,2017-02-17,6,0,0.2839,0.0125,0.71,0.3741,1,0,3,3
1,4,2017-02-17,7,0,0.2875,0.0125,0.7,0.377,1,1,2,3
1,4,2017-02-17,8,0,0.2893,0.075,0.7,0.3144,1,0,0,0
1,4,2017-02-17,9,0,0.3056,0.0875,0.67,0.3227,1,0,2,2
1,4,2017-02-17,10,0,0.3273,0.0875,0.64,0.3423,1,0,4,4
1,4,2017-02-17,11,0,0.3508,0.0625,0.59,0.3759,1,0,25,25
1,4,2017-02-17,12,0,0.3635,0.1125,0.55,0.3653,1,1,60,61
1,4,2017-02-17,13,0,0.3779,0.0875,0.59,0.3879,1,2,188,190
1,4,2017-02-17,14,0,0.3779,0.15,0.61,0.3675,1,5,145,150
1,4,2017-02-17,15,0,0.3924,0.1125,0.63,0.3919,1,1,54,55
1,4,2017-02-17,16,0,0.3924,0.075,0.64,0.4063,1,6,72,78
1,4,2017-02-17,17,0,0.3779,0.125,0.7,0.3746,1,2,74,76
1,4,2017-02-17,18,0,0.3761,0.1875,0.71,0.3569,1,2,85,87
1,4,2017-02-17,19,0,0.3761,0.125,0.7,0.373,1,2,67,69
1,4,2017-02-17,20,0,0.3797,0.1625,0.73,0.3661,1,0,101,101
1,4,2017-02-17,21,0,0.3906,0.1125,0.78,0.3902,1,4,145,149
1,4,2017-02-17,22,0,0.3996,0.15,0.8,0.3879,1,10,189,199
1,4,2017-02-17,23,0,0.4014,0.1,0.76,0.4044,1,0,108,108
1,5,2017-02-18,0,1,0.3924,0.05,0.8,0.4198,1,2,61,63
1,5,2017-02-18,1,1,0.3779,0.0125,0.84,0.4483,1,0,30,30
1,5,2017-02-18,2,1,0.3689,0.0125,0.84,0.4412,1,0,44,44
1,5,2017-02-18,3,1,0.3544,0.05,0.85,0.3869,1,0,41,41
1,5,2017-02-18,4,1,0.3544,0.0375,0.86,0.3966,1,0,17,17
1,5,2017-02-18,5,1,0.34,0.05,0.89,0.3744,1,0,20,20
1,5,2017-02-18,6,1,0.3707,0.05,0.88,0.401,1,0,10,10
1,5,2017-02-18,7,1,0.3852,0.1,0.81,0.3896,1,0,11,11
1,5,2017-02-18,8,1,0.4014,0.1375,0.81,0.3929,1,1,4,5
1,5,2017-02-18,9,1,0.4629,0.175,0.75,0.4422,1,0,0,0
1,5,2017-02-18,10,1,0.5118,0.1625,0.67,0.4996,1,1,2,3
1,5,2017-02-18,11,1,0.5732,0.25,0.57,0.551,1,0,1,1
1,5,2017-02-18,12,1,0.5841,0.2625,0.56,0.5609,1,0,13,13
1,5,2017-02-18,13,1,0.6058,0.3375,0.53,0.5789,1,5,23,28
1,5,2017-02-18,14,1,0.604,0.4875,0.54,0.5783,1,6,41,47
1,5,2017-02-18,15,1,0.604,0.55,0.54,0.5783,1,18,41,59
1,5,2017-02-18,16,1,0.6076,0.5375,0.55,0.5828,1,24,60,84
1,5,2017-02-18,17,1,0.5967,0.45,0.57,0.5744,1,19,84,103
1,5,2017-02-18,18,1,0.5696,0.3,0.61,0.5513,1,24,98,122
1,5,2017-02-18,19,1,0.5389,0.275,0.67,0.5263,1,40,99,139
1,5,2017-02-18,20,1,0.5208,0.225,0.71,0.5115,1,46,113,159
1,5,2017-02-18,21,1,0.5063,0.2,0.74,0.4995,1,70,87,157
1,5,2017-02-18,22,1,0.5172,0.2,0.71,0.5079,1,59,83,142
1,5,2017-02-18,23,1,0.5244,0.1625,0.7,0.5143,1,35,69,104
1,6,2017-02-19,0,1,0.4955,0.1375,0.74,0.4892,1,15,59,74
1,6,2017-02-19,1,1,0.4702,0.15,0.8,0.4542,1,7,44,51
1,6,2017-02-19,2,1,0.4665,0.1625,0.8,0.4481,1,7,33,40
1,6,2017-02-19,3,1,0.5027,0.3125,0.7,0.4933,1,3,30,33
1,6,2017-02-19,4,1,0.4756,0.2375,0.76,0.4439,1,7,15,22
1,6,2017-02-19,5,1,0.472,0.2125,0.77,0.4442,1,2,12,14
1,6,2017-02-19,6,1,0.4647,0.15,0.77,0.4491,1,5,16,21
1,6,2017-02-19,7,1,0.4611,0.2,0.77,0.4359,1,4,12,16
1,6,2017-02-19,8,1,0.4665,0.175,0.77,0.4456,1,1,4,5
1,6,2017-02-19,9,1,0.5063,0.2625,0.71,0.4976,1,0,1,1
1,6,2017-02-19,10,1,0.5515,0.35,0.62,0.5345,1,1,1,2
1,6,2017-02-19,11,1,0.5805,0.3,0.57,0.5581,1,0,1,1
1,6,2017-02-19,12,1,0.5967,0.3375,0.52,0.5692,1,2,6,8
1,6,2017-02-19,13,1,0.5986,0.45,0.5,0.5687,1,1,25,26
1,6,2017-02-19,14,1,0.5949,0.425,0.51,0.5663,1,15,32,47
1,6,2017-02-19,15,1,0.5949,0.3625,0.51,0.5663,1,23,40,63
1,6,2017-02-19,16,1,0.5823,0.4,0.51,0.5543,1,28,51,79
1,6,2017-02-19,17,1,0.5371,0.3125,0.59,0.5178,1,46,88,134
1,6,2017-02-19,18,1,0.5154,0.175,0.61,0.4986,1,94,98,192
1,6,2017-02-19,19,1,0.5063,0.1875,0.62,0.4909,1,120,95,215
1,6,2017-02-19,20,1,0.4684,0.0875,0.68,0.4694,1,100,91,191
1,6,2017-02-19,21,1,0.4756,0.1625,0.65,0.4566,1,107,81,188
1,6,2017-02-19,22,1,0.4557,0.1625,0.69,0.4378,1,74,84,158
1,6,2017-02-19,23,1,0.4376,0.125,0.73,0.4299,1,49,51,100
1,0,2017-02-20,0,1,0.4304,0.1375,0.73,0.4199,1,15,41,56
1,0,2017-02-20,1,1,0.4376,0.275,0.74,0.4013,1,9,38,47
1,0,2017-02-20,2,1,0.4286,0.225,0.76,0.4001,1,13,23,36
1,0,2017-02-20,3,1,0.4213,0.2125,0.79,0.3953,1,9,24,33
1,0,2017-02-20,4,1,0.4159,0.25,0.81,0.3837,1,2,17,19
1,0,2017-02-20,5,1,0.4014,0.2,0.83,0.3785,1,4,19,23
1,0,2017-02-20,6,1,0.3924,0.1625,0.83,0.378,1,0,10,10
1,0,2017-02-20,7,1,0.3906,0.175,0.81,0.3734,1,5,9,14
1,0,2017-02-20,8,1,0.3924,0.15,0.79,0.3811,1,2,1,3
1,0,2017-02-20,9,1,0.4069,0.1375,0.7,0.3979,1,1,3,4
1,0,2017-02-20,10,1,0.434,0.125,0.61,0.4265,1,0,3,3
1,0,2017-02-20,11,1,0.4467,0.1125,0.56,0.4417,1,0,5,5
1,0,2017-02-20,12,1,0.4702,0.1,0.49,0.467,1,0,6,6
1,0,2017-02-20,13,1,0.4792,0.1625,0.56,0.4601,1,5,34,39
